endTime,artistName,trackName,msPlayed
2023-03-10 18:10,Unknown Artist,Unknown Track,1476
2023-03-10 18:10,Yuri,Detrás de Mi Ventana,279973
2023-03-10 18:14,Taylor Swift,cardigan,238948
2023-03-10 18:18,Shakira,Si Te Vas,210266
2023-03-10 18:21,Camilo,Ambulancia,212821
2023-03-10 18:24,Morat,506,180552
2023-03-10 18:28,Unknown Artist,Unknown Track,6544
2023-03-10 18:28,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",212172
2023-03-10 18:28,Unknown Artist,Unknown Track,1764
2023-03-10 18:31,Mario Bautista,Baby Girl (feat. Lalo Ebratt),194621
2023-03-10 18:34,ChocQuibTown,Pa Olvidarte (feat. Manuel Turizo) - Remix,208437
2023-03-10 18:38,Kenny Man,Ni Gucci Ni Prada - Remix,186508
2023-03-10 18:41,Manuel Turizo,Esclavo de Tus Besos,180485
2023-03-10 18:44,Unknown Artist,Unknown Track,7014
2023-03-10 18:44,Unknown Artist,Unknown Track,1712
2023-03-10 18:44,Nacho,Déjalo,186724
2023-03-10 18:47,Taylor Swift,Lover,215703
2023-03-10 18:51,Coldplay,My Universe,228000
2023-03-10 18:54,Dua Lipa,Levitating (feat. DaBaby),203064
2023-03-10 18:58,Harry Styles,Golden,208906
2023-03-10 19:00,Unknown Artist,Unknown Track,4899
2023-03-10 19:00,Unknown Artist,Unknown Track,2130
2023-03-10 19:00,The Kid LAROI,STAY (with Justin Bieber),139594
2023-03-10 19:04,Fleetwood Mac,Thrown Down,240986
2023-03-10 19:09,Fleetwood Mac,I Do,268000
2023-03-10 19:13,Fleetwood Mac,Family Man - 2017 Remaster,247133
2023-03-10 19:17,Fleetwood Mac,Only over You - 2016 Remaster,249995
2023-03-10 19:22,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-10 19:22,Unknown Artist,Unknown Track,3801
2023-03-10 19:45,TINI,Cupido,174369
2023-03-10 19:49,Daniela Spalla,Flores,214573
2023-03-10 19:52,Ventino,Cosas Pendientes,181253
2023-03-10 19:55,TIMØ,Tu Apodo,155880
2023-03-10 19:58,Mike Bahía,El Egoísmo,170471
2023-03-10 20:00,The Change,Santo Domingo,156623
2023-03-10 20:03,Samuraï,De Charco En Charco,160589
2023-03-10 20:05,Kenia OS,Flores,136505
2023-03-11 03:07,Paul Simon,Hearts and Bones,223420
2023-03-11 03:11,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-03-11 03:13,GIULIA BE,Too Bad,99221
2023-03-11 03:17,Fuego,Una Vaina Loca,5930
2023-03-11 03:17,Hardwell,Apollo - Radio Edit,3221
2023-03-11 03:20,Hardwell,Apollo - Radio Edit,207484
2023-03-11 03:24,The Chainsmokers,Roses,227218
2023-03-11 03:27,Loud Luxury,Body,163428
2023-03-11 03:38,Sean Kingston,Eenie Meenie,182858
2023-03-11 03:42,Flo Rida,Club Can't Handle Me (feat. David Guetta),234932
2023-03-11 03:43,Semisonic,Closing Time,111854
2023-03-11 16:02,Miley Cyrus,Flowers,213
2023-03-11 16:09,Miley Cyrus,Jaded,122005
2023-03-11 17:05,Miley Cyrus,Jaded,185933
2023-03-11 17:09,Miley Cyrus,Rose Colored Lenses,223786
2023-03-11 17:13,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231000
2023-03-11 17:16,Miley Cyrus,You,179426
2023-03-11 17:17,Miley Cyrus,Handstand,34829
2023-03-11 17:20,Miley Cyrus,River,162973
2023-03-11 17:24,Miley Cyrus,Violet Chemistry,246306
2023-03-11 17:27,Miley Cyrus,Muddy Feet (feat. Sia),136946
2023-03-11 17:30,Miley Cyrus,Wildcard,193120
2023-03-11 17:34,Miley Cyrus,Island,239573
2023-03-11 17:37,Miley Cyrus,Wonder Woman,185266
2023-03-11 17:38,Miley Cyrus,Flowers (Demo),57275
2023-03-11 17:41,Miley Cyrus,Jaded,185933
2023-03-11 17:45,Miley Cyrus,Rose Colored Lenses,223786
2023-03-11 17:49,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231000
2023-03-11 17:51,Miley Cyrus,You,179426
2023-03-11 17:54,Miley Cyrus,Handstand,142970
2023-03-11 17:57,Miley Cyrus,River,162973
2023-03-11 17:57,Miley Cyrus,Violet Chemistry,15472
2023-03-11 17:58,GIULIA BE,Too Bad,70170
2023-03-11 23:15,Miley Cyrus,Jaded,186173
2023-03-11 23:19,Miley Cyrus,Rose Colored Lenses,224076
2023-03-11 23:23,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231299
2023-03-11 23:26,Miley Cyrus,You,179659
2023-03-11 23:29,Miley Cyrus,Handstand,205505
2023-03-11 23:32,Miley Cyrus,River,163184
2023-03-11 23:36,Miley Cyrus,Violet Chemistry,246625
2023-03-11 23:38,Miley Cyrus,Muddy Feet (feat. Sia),137124
2023-03-11 23:41,Miley Cyrus,Wildcard,193369
2023-03-11 23:45,Miley Cyrus,Island,239883
2023-03-11 23:49,Miley Cyrus,Wonder Woman,185506
2023-03-11 23:52,Miley Cyrus,Flowers (Demo),211100
2023-03-11 23:55,Niall Horan,Heaven,186284
2023-03-11 23:58,Taylor Swift,Anti-Hero,200950
2023-03-12 00:01,Harry Styles,Daylight,164746
2023-03-12 00:04,Hannah Montana,Rock Star,178791
2023-03-12 00:07,Ashe,Hope You're Not Happy,164802
2023-03-12 00:10,Lizzo,About Damn Time,192186
2023-03-12 00:12,Jonas Brothers,Wings,119147
2023-03-12 00:16,Taylor Swift,Lavender Haze,202658
2023-03-12 00:18,Harry Styles,Keep Driving,140423
2023-03-12 01:25,Dua Lipa,If It Ain’t Me,153654
2023-03-12 01:27,Rihanna,Skin,7232
2023-03-12 01:29,GIULIA BE,menina solta,150374
2023-03-12 01:32,GIULIA BE,DEPOIS DO UNIVERSO,184398
2023-03-12 01:34,GIULIA BE,se essa vida fosse um filme,125260
2023-03-12 01:37,GIULIA BE,eu me amo mais,133252
2023-03-12 01:40,GIULIA BE,inesquecível,186761
2023-03-12 01:42,GIULIA BE,(não) era amor,158194
2023-03-12 01:46,GIULIA BE,Too Bad,198678
2023-03-12 01:48,GIULIA BE,pessoa certa hora errada,164383
2023-03-12 01:53,Projota,Cobertor - Remix,131924
2023-03-12 11:02,Rvssian,No Me Controles,162149
2023-03-12 11:06,LAGOS,No Se Acaba Hasta Que Acabe,186832
2023-03-12 11:11,Gorillaz,Tormenta (feat. Bad Bunny),193463
2023-03-12 11:15,Sebastian Yatra,Una Noche Sin Pensar,161173
2023-03-12 11:17,KAROL G,TQG,117339
2023-03-12 11:25,KAROL G,TQG,197933
2023-03-12 11:29,Morat,No Se Va,216752
2023-03-12 11:31,Lasso,Ojos Marrones - Con Sebastián Yatra,139193
2023-03-12 11:34,TINI,Cupido,174369
2023-03-12 11:34,3AM,Emeycé,16575
2023-03-12 11:37,KAROL G,TUS GAFITAS,5895
2023-03-12 11:37,Rawayana,Binikini,183048
2023-03-12 11:40,Carlos Neda,Mezcal,173715
2023-03-12 11:43,Morat,Simplemente Pasan,181316
2023-03-12 11:46,Silvestre y La Naranja,Fiebre Atemporal,164292
2023-03-12 11:49,Manuel Turizo,La Bachata,162637
2023-03-12 11:52,TINI,Te Pido,174893
2023-03-12 12:07,KAROL G,MIENTRAS ME CURO DEL CORA,164386
2023-03-12 12:10,Sofia Thompson,Distintos,164386
2023-03-12 12:11,Danny Ocean,Dicen,80921
2023-03-12 12:15,Silvestre y La Naranja,Levitando Lento,222634
2023-03-12 12:15,Abraham Mateo,La Idea,47515
2023-03-12 12:32,Ana Mena,Me He Pillao x Ti,202662
2023-03-12 12:36,KAROL G,MAÑANA SERÁ BONITO,210986
2023-03-12 12:47,Ozuna,Hey Mor,114580
2023-03-12 12:47,Danny Ocean,Istanbul,576
2023-03-12 13:26,Ozuna,Hey Mor,151829
2023-03-12 13:26,Danny Ocean,Istanbul,1258
2023-03-12 13:28,Miley Cyrus,Flowers,129834
2023-03-12 13:48,GIULIA BE,menina solta,874
2023-03-12 13:52,GIULIA BE,DEPOIS DO UNIVERSO,5951
2023-03-12 15:22,GIULIA BE,amor de verão,142001
2023-03-12 15:24,GIULIA BE,desficava,153665
2023-03-12 15:30,GIULIA BE,plan b,108475
2023-03-12 16:25,GIULIA BE,menina solta,597
2023-03-12 16:29,GIULIA BE,plan b,198319
2023-03-12 16:31,GIULIA BE,menina solta,106183
2023-03-12 17:17,GIULIA BE,inesquecível,96789
2023-03-12 17:37,GIULIA BE,plan b,198319
2023-03-12 17:41,GIULIA BE,show,203154
2023-03-12 17:43,GIULIA BE,amuleto,140470
2023-03-12 17:44,GIULIA BE,outro,32806
2023-03-12 17:45,GIULIA BE,Chega,55760
2023-03-12 18:14,Daisy Jones & The Six,Aurora,59328
2023-03-12 18:24,KAROL G,TQG,4927
2023-03-12 18:24,KAROL G,TQG,640
2023-03-12 18:24,Daisy Jones & The Six,Regret Me,170453
2023-03-12 18:24,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",597
2023-03-12 18:24,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",6741
2023-03-12 18:39,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-03-12 18:42,KAROL G,TQG,14037
2023-03-12 18:46,Fleetwood Mac,Silver Springs - 2004 Remaster,269333
2023-03-12 18:49,Fleetwood Mac,Go Your Own Way - 2004 Remaster,135103
2023-03-12 20:14,KAROL G,MIENTRAS ME CURO DEL CORA,139229
2023-03-12 20:18,Taylor Swift,The Man - Live From Paris,1557
2023-03-12 20:18,Taylor Swift,Death By A Thousand Cuts - Live From Paris,704
2023-03-12 20:18,Taylor Swift,Cornelia Street - Live From Paris,1536
2023-03-12 20:23,Taylor Swift,Cornelia Street - Live From Paris,296013
2023-03-12 20:28,Taylor Swift,Daylight - Live From Paris,262320
2023-03-12 20:33,Miley Cyrus,River,554
2023-03-12 20:33,Taylor Swift,Daylight - Live From Paris,81583
2023-03-12 20:37,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231000
2023-03-12 20:41,Miley Cyrus,Violet Chemistry,246306
2023-03-12 20:44,Miley Cyrus,You,179426
2023-03-12 20:45,Miley Cyrus,Handstand,44816
2023-03-12 20:48,Miley Cyrus,River,162973
2023-03-12 21:03,Miley Cyrus,Violet Chemistry,231010
2023-03-12 21:08,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-12 21:09,Fleetwood Mac,Intro - Live 1977,48373
2023-03-12 21:11,Fleetwood Mac,Monday Morning - Live 1977,158893
2023-03-12 21:16,Fleetwood Mac,Dreams - Live 1977,247213
2023-03-12 21:20,Fleetwood Mac,Don't Stop - Live 1977,231653
2023-03-12 21:44,Fleetwood Mac,The Chain - Live 1977,78890
2023-03-12 21:47,KAROL G,TQG,198360
2023-03-12 21:48,Daisy Jones & The Six,Aurora,4842
2023-03-12 21:48,KAROL G,TQG,56448
2023-03-12 21:52,Fleetwood Mac,Peacekeeper,250760
2023-03-12 21:56,Fleetwood Mac,Songbird - 2004 Remaster,200813
2023-03-12 22:00,Fleetwood Mac,Gypsy,264906
2023-03-12 22:01,Fleetwood Mac,Oh Well (Pt. 1) - 2013 Remaster,47865
2023-03-12 22:25,Fleetwood Mac,Oh Diane - 2016 Remaster,158535
2023-03-12 22:29,Fleetwood Mac,Only over You - 2016 Remaster,249995
2023-03-12 22:31,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2023-03-12 22:36,Fleetwood Mac,Sisters of the Moon - 2015 Remaster,283013
2023-03-12 22:41,Fleetwood Mac,Isn't It Midnight - 2017 Remaster,316501
2023-03-12 22:45,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693
2023-03-12 22:50,Fleetwood Mac,Big Love - 2017 Remaster,276269
2023-03-12 22:55,Fleetwood Mac,Storms - 2015 Remaster,330746
2023-03-12 22:59,Fleetwood Mac,Family Man - 2017 Remaster,247133
2023-03-12 23:03,Fleetwood Mac,Thrown Down,240986
2023-03-12 23:07,Fleetwood Mac,Emerald Eyes,214973
2023-03-12 23:10,Fleetwood Mac,Jewel Eyed Judy - 2018 Remaster,199373
2023-03-12 23:14,Fleetwood Mac,Dreams - 2004 Remaster,257800
2023-03-12 23:18,Fleetwood Mac,Hold Me,225333
2023-03-12 23:23,Fleetwood Mac,World Turning,265933
2023-03-12 23:23,Fleetwood Mac,Intro - Live 1977,48373
2023-03-12 23:27,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
2023-03-12 23:30,Fleetwood Mac,I Loved Another Woman,176373
2023-03-12 23:35,Fleetwood Mac,No Questions Asked,280933
2023-03-12 23:38,Fleetwood Mac,Black Magic Woman - 2018 Master,172693
2023-03-12 23:41,Fleetwood Mac,Go Your Own Way - 2004 Remaster,223613
2023-03-12 23:45,Fleetwood Mac,Need Your Love so Bad,235226
2023-03-12 23:49,Fleetwood Mac,Over My Head,214666
2023-03-12 23:53,Fleetwood Mac,The Chain - 2004 Remaster,270213
2023-03-13 00:04,Fleetwood Mac,Prove Your Love,220615
2023-03-13 00:09,Fleetwood Mac,Rhiannon,252773
2023-03-13 00:12,Fleetwood Mac,Think About Me - 2015 Remaster,134353
2023-03-13 00:15,Fleetwood Mac,Don't Stop - 2004 Remaster,200070
2023-03-13 00:17,Fleetwood Mac,Skies the Limit,81925
2023-03-13 00:22,Fleetwood Mac,Hypnotized,289200
2023-03-13 00:26,Fleetwood Mac,Little Lies - 2017 Remaster,221053
2023-03-13 00:30,Fleetwood Mac,Say You Will,227826
2023-03-13 00:33,Fleetwood Mac,Albatross - 2018 Master,191106
2023-03-13 00:36,Fleetwood Mac,Second Hand News - 2004 Remaster,176306
2023-03-13 00:40,Fleetwood Mac,Over & Over - 2015 Remaster,274666
2023-03-13 00:45,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-13 00:52,Fleetwood Mac,Sara,382373
2023-03-13 00:56,Fleetwood Mac,As Long as You Follow,258053
2023-03-13 01:00,Fleetwood Mac,Everywhere - 2017 Remaster,226653
2023-03-13 01:03,Fleetwood Mac,Tusk - 2015 Remaster,217573
2023-03-13 01:06,Fleetwood Mac,I Know I'm Not Wrong - 2015 Remaster,181853
2023-03-13 01:11,Fleetwood Mac,Gold Dust Woman - 2004 Remaster,295626
2023-03-13 01:14,Fleetwood Mac,Monday Morning,167840
2023-03-13 01:17,Fleetwood Mac,Landslide,199493
2023-03-13 01:21,Fleetwood Mac,That's Alright - 2016 Remaster,190377
2023-03-13 01:25,Fleetwood Mac,Dreams - Take 2,271646
2023-03-13 01:36,Taylor Swift,Cornelia Street - Live From Paris,261482
2023-03-13 01:40,Taylor Swift,Lover - Live From Paris,229733
2023-03-13 01:43,Taylor Swift,ME! - Live From Paris,213026
2023-03-13 01:46,Taylor Swift,You Need To Calm Down - Live From Paris,77861
2023-03-13 01:50,Fleetwood Mac,Go Your Own Way - 2004 Remaster,223613
2023-03-13 01:55,Fleetwood Mac,Sisters of the Moon - 2015 Remaster,283013
2023-03-13 01:59,Fleetwood Mac,Emerald Eyes,214973
2023-03-13 02:04,Fleetwood Mac,Hypnotized,289200
2023-03-13 02:06,Fleetwood Mac,Oh Diane - 2016 Remaster,158535
2023-03-13 02:11,Fleetwood Mac,World Turning,265933
2023-03-13 02:15,Fleetwood Mac,Over & Over - 2015 Remaster,274666
2023-03-13 02:19,Fleetwood Mac,Little Lies - 2017 Remaster,221053
2023-03-13 02:22,Fleetwood Mac,Songbird - 2004 Remaster,200813
2023-03-13 02:27,Fleetwood Mac,Isn't It Midnight - 2017 Remaster,253586
2023-03-13 02:30,Fleetwood Mac,I Know I'm Not Wrong - 2015 Remaster,181853
2023-03-13 02:35,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-13 02:38,Fleetwood Mac,Second Hand News - 2004 Remaster,176306
2023-03-13 02:42,Fleetwood Mac,Family Man - 2017 Remaster,247133
2023-03-13 02:45,Fleetwood Mac,That's Alright - 2016 Remaster,190377
2023-03-13 02:49,Fleetwood Mac,Prove Your Love,238440
2023-03-13 02:53,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
2023-03-13 02:55,Fleetwood Mac,Think About Me - 2015 Remaster,164333
2023-03-13 02:59,Fleetwood Mac,Albatross - 2018 Master,191106
2023-03-13 03:02,Fleetwood Mac,Big Love - 2017 Remaster,218144
2023-03-13 03:06,Fleetwood Mac,Rhiannon,252773
2023-03-13 03:11,Fleetwood Mac,Thrown Down,193748
2023-03-13 03:12,Fleetwood Mac,Intro - Live 1977,48373
2023-03-13 03:23,Fleetwood Mac,I Loved Another Woman,134474
2023-03-13 04:16,Daisy Jones & The Six,Aurora,205275
2023-03-13 04:20,Daisy Jones & The Six,Let Me Down Easy,204215
2023-03-13 04:25,Daisy Jones & The Six,Kill You To Try,312159
2023-03-13 04:29,Daisy Jones & The Six,Two Against Three,232848
2023-03-13 04:34,Daisy Jones & The Six,Look At Us Now (Honeycomb),332386
2023-03-13 04:40,Daisy Jones & The Six,Regret Me,360168
2023-03-13 04:45,Daisy Jones & The Six,You Were Gone,256269
2023-03-13 04:48,Daisy Jones & The Six,More Fun To Miss,172062
2023-03-13 04:49,Daisy Jones & The Six,Please,66004
2023-03-13 14:45,Miley Cyrus,Flowers,1408
2023-03-13 16:15,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-13 16:17,Fleetwood Mac,Big Love - 2017 Remaster,100320
2023-03-13 16:17,Fleetwood Mac,Hypnotized,14071
2023-03-13 16:21,Daisy Jones & The Six,Aurora,205275
2023-03-13 16:24,Daisy Jones & The Six,Let Me Down Easy,204215
2023-03-13 16:27,Daisy Jones & The Six,Kill You To Try,182966
2023-03-13 16:31,GIULIA BE,DEPOIS DO UNIVERSO,184160
2023-03-13 16:37,Toquinho,O Velho e a Flor,161357
2023-03-13 16:40,GIULIA BE,inolvidable,186519
2023-03-13 16:45,David Carreira,Vamos com tudo,245414
2023-03-13 16:48,GIULIA BE,outro,32806
2023-03-13 16:48,GIULIA BE,Te Sigo Somando,173360
2023-03-13 16:51,GIULIA BE,BRASIL TÁ EM FESTA!,4416
2023-03-13 16:51,GIULIA BE,matching tattoo,3504
2023-03-13 16:51,GIULIA BE,2 PALABRAS,1088
2023-03-13 16:54,GIULIA BE,pessoa certa hora errada,164170
2023-03-13 17:05,GIULIA BE,deixe-me ir,1927
2023-03-13 17:05,GIULIA BE,se essa vida fosse um filme,23275
2023-03-13 17:08,GIULIA BE,plan b,198319
2023-03-13 17:09,GIULIA BE,show,38790
2023-03-13 17:49,GIULIA BE,plan b,835
2023-03-13 17:52,Feid,Feliz Cumpleaños Ferxxo,156400
2023-03-13 17:56,Gorillaz,Tormenta (feat. Bad Bunny),47957
2023-03-13 17:57,Fleetwood Mac,Thrown Down,39102
2023-03-13 17:57,Guitar Tribute Players,Dreams - Instrumental,6013
2023-03-13 18:00,Fleetwood Mac,Second Hand News - 2004 Remaster,176306
2023-03-13 18:04,Fleetwood Mac,Dreams - 2004 Remaster,257800
2023-03-13 18:06,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2023-03-13 18:10,Fleetwood Mac,Don't Stop - 2004 Remaster,193346
2023-03-13 18:13,Fleetwood Mac,Go Your Own Way - 2004 Remaster,223613
2023-03-13 18:16,Fleetwood Mac,Songbird - 2004 Remaster,188302
2023-03-13 18:16,Fleetwood Mac,The Chain - 2004 Remaster,766
2023-03-13 19:57,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-13 19:58,Fleetwood Mac,Intro - Live 1977,28060
2023-03-13 21:19,Fleetwood Mac,I Don't Want to Know - 2004 Remaster,14094
2023-03-13 21:23,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231000
2023-03-13 21:26,Miley Cyrus,River,162973
2023-03-13 21:29,Miley Cyrus,You,179426
2023-03-13 21:29,Fleetwood Mac,Monday Morning - Live 1977,6620
2023-03-13 21:32,Miley Cyrus,Wonder Woman,185266
2023-03-13 21:35,Miley Cyrus,Jaded,184870
2023-03-13 21:35,Miley Cyrus,Flowers,743
2023-03-13 21:35,Miley Cyrus,Flowers (Demo),812
2023-03-13 21:38,Jonas Brothers,Wings,13496
2023-03-13 21:38,Niall Horan,Heaven,186043
2023-03-13 21:41,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983
2023-03-13 21:41,Jonas Brothers,Sucker,17342
2023-03-13 21:45,Jonas Brothers,Wings,3215
2023-03-13 21:45,Jonas Brothers,What A Man Gotta Do,1323
2023-03-13 21:45,Taylor Swift,Anti-Hero,200690
2023-03-13 23:06,Jonas Brothers,Remember This,298
2023-03-13 23:06,Jonas Brothers,Burnin' Up,1557
2023-03-13 23:06,Jonas Brothers,Only Human,1253
2023-03-13 23:06,Jonas Brothers,Who's In Your Head,618
2023-03-13 23:08,Gorillaz,Tormenta (feat. Bad Bunny),110314
2023-03-13 23:18,The 1975,Robbers,2020
2023-03-13 23:18,Shakira,"Whenever, Wherever",2136
2023-03-13 23:20,Shakira,"Ciega, Sordomuda",108367
2023-03-14 00:34,KAROL G,TQG,198360
2023-03-14 00:37,Shakira,Can't Remember to Forget You (feat. Rihanna),206866
2023-03-14 00:41,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-03-14 00:42,TINI,Te Pido,1068
2023-03-14 00:42,KAROL G,TQG,30198
2023-03-14 00:42,Ingratax,París,1996
2023-03-14 00:42,Sebastian Yatra,Una Noche Sin Pensar,882
2023-03-14 01:28,Morat,No Se Va,72980
2023-03-14 01:31,Calvin Harris,Miracle (with Ellie Goulding),186496
2023-03-14 01:34,Cheat Codes,Something’s Coming,173069
2023-03-14 01:34,John Summit,Where You Are,28160
2023-03-14 01:38,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),231000
2023-03-14 01:41,Miley Cyrus,Jaded,185933
2023-03-14 01:45,Miley Cyrus,Flowers (Demo),5854
2023-03-14 01:48,Miley Cyrus,Wonder Woman,185266
2023-03-14 01:52,Miley Cyrus,Violet Chemistry,241991
2023-03-14 13:05,Taylor Swift,Cornelia Street - Live From Paris,296013
2023-03-14 13:09,Taylor Swift,Lover - Live From Paris,229733
2023-03-14 13:12,Taylor Swift,ME! - Live From Paris,213026
2023-03-14 13:16,Taylor Swift,The Man - Live From Paris,219385
2023-03-14 13:20,Taylor Swift,Daylight - Live From Paris,262320
2023-03-14 13:45,Taylor Swift,The Archer - Live From Paris,109657
2023-03-14 13:48,Taylor Swift,Death By A Thousand Cuts - Live From Paris,9066
2023-03-14 13:51,Juan Magán,Verano Azul,975
2023-03-14 13:51,Taylor Swift,Maroon,160380
2023-03-14 13:54,Caramelos De Cianuro,Rubia Sol Morena Luna,174880
2023-03-14 13:57,Buxxi,Como Tu No Hay Dos,226925
2023-03-14 14:01,Danny Fornaris,Anillos de Saturno (feat. Jani Sánchez),217273
2023-03-14 14:03,Ozuna,Vaina Loca,102791
2023-03-14 15:53,Hannah Montana,Rock Star,178560
2023-03-14 15:53,Zion & Lennox,Otra vez (feat. J Balvin),337
2023-03-14 15:56,Hannah Montana,Old Blue Jeans,202080
2023-03-14 16:01,Hannah Montana,Make Some Noise,287626
2023-03-14 16:04,Hannah Montana,Life's What You Make It,188466
2023-03-14 16:09,Hannah Montana,One In a Million,235400
2023-03-14 16:32,Hannah Montana,He Could Be the One,67200
2023-03-14 16:34,Hannah Montana,If We Were A Movie,128661
2023-03-14 16:40,Hannah Montana,"I Got Nerve - From ""Hannah Montana""/Soundtrack Version",2304
2023-03-14 17:06,Bee Gees,Alone,290066
2023-03-14 17:07,Hannah Montana,Ordinary Girl,4466
2023-03-14 17:10,Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack",212800
2023-03-14 17:14,Barry White,"You're The First, The Last, My Everything - Single Version",212906
2023-03-14 17:15,Caloncho,Optimista,56616
2023-03-14 17:18,Two Door Cinema Club,What You Know,191706
2023-03-14 17:21,The 1975,Sex,206986
2023-03-14 17:23,Bee Gees,Stayin' Alive,77825
2023-03-14 17:23,Irene Cara,Flashdance...What a Feeling - Radio Edit,1393
2023-03-14 17:27,The 1975,It's Not Living (If It's Not With You),248335
2023-03-14 17:29,The Killers,Mr. Brightside,108380
2023-03-14 20:23,Shakira,Monotonía,8000
2023-03-15 01:00,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-15 01:46,Fleetwood Mac,Sara,382373
2023-03-15 01:50,Fleetwood Mac,As Long as You Follow,258053
2023-03-15 01:55,Fleetwood Mac,No Questions Asked,280933
2023-03-15 01:58,Fleetwood Mac,I Know I'm Not Wrong - 2015 Remaster,181853
2023-03-15 02:03,Fleetwood Mac,Gold Dust Woman - 2004 Remaster,295626
2023-03-15 02:06,Fleetwood Mac,Think About Me - 2015 Remaster,164333
2023-03-15 02:08,Fleetwood Mac,Black Magic Woman - 2018 Master,172693
2023-03-15 02:12,Fleetwood Mac,Thrown Down,240986
2023-03-15 02:17,Fleetwood Mac,The Chain - 2004 Remaster,270213
2023-03-15 02:21,Fleetwood Mac,Gypsy,264906
2023-03-15 02:25,Fleetwood Mac,Songbird - 2004 Remaster,200813
2023-03-15 02:29,Fleetwood Mac,Skies the Limit,225306
2023-03-15 02:33,Fleetwood Mac,Silver Springs - 2004 Remaster,288786
2023-03-15 03:03,Fleetwood Mac,Intro - Live 1977,36060
2023-03-15 03:06,Fleetwood Mac,Monday Morning,167840
2023-03-15 03:11,Fleetwood Mac,Albatross - 2018 Master,19549
2023-03-15 03:11,Fleetwood Mac,Sisters of the Moon - 2015 Remaster,283013
2023-03-15 03:12,Daisy Jones & The Six,Look At Us Now (Honeycomb),19093
2023-03-15 12:55,Feid,Ferxxo 100,510
2023-03-15 12:57,Feid,Feliz Cumpleaños Ferxxo,156400
2023-03-15 13:00,KAROL G,TQG,197933
2023-03-15 13:03,Manuel Turizo,La Bachata,162637
2023-03-15 13:06,Ozuna,Hey Mor,196600
2023-03-15 13:10,Morat,No Se Va,212368
2023-03-15 13:13,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),207301
